symbol,1h_EMA21_SLOPE_BPS,1h_SMA40_SLOPE_BPS,1h_SMA50_SLOPE_BPS,1h_SMA150_SLOPE_BPS,4h_EMA21_SLOPE_BPS,4h_SMA40_SLOPE_BPS,4h_SMA50_SLOPE_BPS,4h_SMA150_SLOPE_BPS,1d_EMA21_SLOPE_BPS,1d_SMA40_SLOPE_BPS,1d_SMA50_SLOPE_BPS,1d_SMA150_SLOPE_BPS,1h_ma21_dir,1h_ma40_dir,1h_ma50_dir,1h_ma150_dir,4h_ma21_dir,4h_ma40_dir,4h_ma50_dir,4h_ma150_dir,1d_ma21_dir,1d_ma40_dir,1d_ma50_dir,1d_ma150_dir
USTCUSDT,-628.2092239459402,-555.036030584741,-544.2316729323302,-180.79407594139084,-165.88239990338002,-9.206719025969393,-65.73663702073151,-251.4571758301147,929.6123731398495,670.8400805719019,597.4144582486973,-332.9674529827405,↓,↓,↓,↓,↓,→,↓,↓,↑,↑,↑,↓
USUALUSDT,-839.656350491717,-814.5716630392128,-797.3536602905231,97.49345530045373,-20.31081898698317,149.29331969232143,-57.071517745676424,-903.7517040467603,-4145.148747279074,-4568.4155968423565,-4596.206216546155,-5384.954432477216,↓,↓,↓,↑,→,↑,↓,↓,↓,↓,↓,↓
UTKUSDT,-731.4894106290567,-626.3906620463263,-618.9946097961116,-212.88476987284,-1675.7304145834496,-1482.7037868678244,-1490.9880454311697,-832.9337378795275,-816.535798491633,-965.4659102128866,-1176.9853161522344,-2998.6298748516983,↓,↓,↓,↓,↓,↓,↓,↓,↓,↓,↓,↓
VANAUSDT,-407.16450002148576,-360.11219913667145,-399.9838390368074,-20.109466237745746,428.3736023328852,508.3714767525925,389.6406795150643,-220.06660585217594,-3318.425596654678,-3183.905875167261,-3083.6627183871733,-2570.539421108579,↓,↓,↓,→,↑,↑,↑,↓,↓,↓,↓,↓
VANRYUSDT,-816.1921854451404,-638.7027384793583,-610.3161397670556,83.13183649971339,115.37451453356344,218.26788218793763,64.20434932688941,-851.2377142611342,-1782.9842102848313,-1798.1486598507875,-1564.245810055867,-2356.6929508638873,↓,↓,↓,↑,↑,↑,↑,↓,↓,↓,↓,↓
VELODROMEUSDT,-348.04366272701725,-247.93388429751943,-236.3317043372002,225.12575945645764,66.92708898945864,120.79755494105757,-11.159855306705424,-603.9775024813435,-487.0239536604413,-792.9534580252293,-731.1354270285636,-1930.6399351964362,↓,↓,↓,↑,↑,↑,→,↓,↓,↓,↓,↓
VETUSDT,-459.7609640179055,-343.6794975004213,-321.0067794715363,111.00600555575288,-65.48247407555702,-19.29565797183547,-125.87648219758474,-125.09606698396807,-390.8041568315205,-933.6597985771059,-960.3503267585106,-1720.8880511420712,↓,↓,↓,↑,↓,→,↓,↓,↓,↓,↓,↓
VICUSDT,-791.7346081352359,-645.967568453508,-632.7667828259558,-60.90590191885814,30.494733720680532,303.7228080484911,230.71022898658012,-664.4336077164187,1980.0825103879176,965.1911445720904,1258.2051912344432,-1105.2794152383785,↓,↓,↓,↓,↑,↑,↑,↓,↑,↑,↑,↓
VIRTUALUSDT,-714.4226974026243,-551.9977871252664,-499.37687649522735,141.3233900635916,889.7531200898312,984.8666463650384,817.9392988945618,-504.4614579236564,-3588.443101604598,-3611.427392523802,-2912.950120385556,10262.688393859878,↓,↓,↓,↑,↑,↑,↑,↓,↓,↓,↓,↑
VOXELUSDT,-1834.6370117602787,-586.6004594975176,-262.4013701143794,1525.6362465688408,1513.9301385749548,1927.2439002906729,1450.9460406447101,213.0784500464704,-251.4062339618534,-2046.6986551327966,-2190.40993256984,-2945.1541917540267,↓,↓,↓,↑,↑,↑,↑,↑,↓,↓,↓,↓
VTHOUSDT,-536.4288105383256,-443.4667954726452,-433.94982258925603,-8.662465607526922,-66.92141071624991,112.55948128277282,39.491004826677056,-244.95707478852086,-1737.9312860410455,-2299.6761307328443,-2427.988835353641,-2806.5008603018614,↓,↓,↓,→,↓,↑,↑,↓,↓,↓,↓,↓
WANUSDT,-659.0704543379074,-537.2207599379082,-536.8364030335866,-42.36847100025176,53.472795982590746,213.19701288605023,130.733602271028,-760.7623201952543,-830.4554472882775,-779.0485662191276,-569.7406628617192,-1100.594130096642,↓,↓,↓,↓,↑,↑,↑,↓,↓,↓,↓,↓
WAXPUSDT,-732.4691196542175,-610.236941368912,-585.3921568627464,-92.63283621704909,-322.61705319079647,-106.7797031549112,-143.7162469585164,-384.7995347058661,-1192.0003946251845,-1468.7096875688264,-1494.0539101054399,-2102.652494493919,↓,↓,↓,↓,↓,↓,↓,↓,↓,↓,↓,↓
WBETHUSDT,-382.2982708288392,-239.954296717216,-154.68511497465457,355.0061290611173,208.56364734792533,210.56056943834608,-9.842105429565185,127.35707851908593,7750.332863584819,8500.504792115318,8880.12552371413,3532.9382308236873,↓,↓,↓,↑,↑,↑,→,↑,↑,↑,↑,↑
WBTCUSDT,36.87238029385653,43.296825761849604,48.48624408750671,206.7899572075234,591.8585394372601,474.50980471232185,357.65463712027963,-233.8348693380341,814.7966117803732,977.2259036649816,1223.9138616133282,1546.2195055407235,↑,↑,↑,↑,↑,↑,↑,↓,↑,↑,↑,↑
WCTUSDT,-212.720089215367,-143.07162412788267,-163.26055764532518,120.44097361570788,168.63087011654417,73.60716071443382,-153.5912879322951,-509.44967165599354,-9993.696234531337,-4375.769104210522,-4098.955244308592,-9999.944566914895,↓,↓,↓,↑,↑,↑,↓,↓,↓,↓,↓,↓
WIFUSDT,-359.52182585694635,-224.19729361838324,-208.85024488122653,413.75111799234696,1380.1137309187422,1397.347512906914,1122.660110513376,-441.08824764532955,-518.5832069587683,-425.0388505684474,426.06811437184973,1553.5687986762664,↓,↓,↓,↑,↑,↑,↑,↓,↓,↓,↑,↑
WINUSDT,-565.7739100582024,-511.37218045112814,-509.25261798880956,-216.19612637018807,-679.3849403841717,-513.8065382686982,-770.6967198461109,-1070.313292045316,-175.5890177372637,93.23571741442932,225.49801084208366,-1508.07014279734,↓,↓,↓,↓,↓,↓,↓,↓,↓,↑,↑,↓
WLDUSDT,-741.5442834686152,-772.9335717232826,-783.7408312958435,-164.51452694313232,6939.485311158164,7253.921222170871,7655.819559228649,2235.290916388327,1635.4568934412289,-283.4025429170743,-269.20505331315917,-752.1693915474698,↓,↓,↓,↓,↑,↑,↑,↑,↑,↓,↓,↓
WLFIUSDT,501.12454615478975,748.4440531650829,771.3363002638723,246.58509141151796,-8588.101552615994,-8672.295926330577,-8730.030272695476,-4035.5547105238147,-5476.062557794494,-2779.014487529008,-2589.6542529552926,-440.4758860532934,↑,↑,↑,↑,↓,↓,↓,↓,↓,↓,↓,↓
WOOUSDT,-757.5996489133987,-528.2008484595602,-486.6227762992022,273.893852734554,-86.58347021223835,65.95927731574449,-137.16839187736844,-841.8191155896361,-1354.395442799435,-1249.7726583813258,-995.276062885849,-2605.896261945465,↓,↓,↓,↑,↓,↑,↓,↓,↓,↓,↓,↓
WUSDT,-429.67261051593573,-644.4140254817296,-627.937502646398,346.9891151023235,767.6640912107666,1472.1003134796238,1400.4299785010755,117.96762560843439,352.54448307125034,-759.7768448961564,-747.6677330589062,-3420.97821505365,↓,↓,↓,↑,↑,↑,↑,↑,↑,↓,↓,↓
XAIUSDT,-1240.2045928688215,-1207.5240057876958,-1199.3955580545403,362.10196400817017,545.2368572317516,1013.1842199764012,744.2879753256747,-195.7353889056971,-2807.0912847373775,-3136.173255695169,-2907.2490758768604,-3436.713359196849,↓,↓,↓,↑,↑,↑,↑,↓,↓,↓,↓,↓
XECUSDT,-367.65569643070205,-264.55284354703133,-240.2120438563013,107.28759708947082,-12.046384524429595,45.400564105098965,-25.310222572382372,-327.1964562027708,-772.4673939628262,-932.4816096686968,-911.9393286631092,-1250.4658912395887,↓,↓,↓,↑,→,↑,↓,↓,↓,↓,↓,↓
XLMUSDT,-495.4483350028096,-381.93988712429314,-359.6782302664667,238.93058423079103,641.2144128513796,467.4655241665571,220.2457700707836,-833.1941324813711,4012.344695264823,4001.48978433598,4146.6005160885625,904.4901123453589,↓,↓,↓,↑,↑,↑,↑,↓,↑,↑,↑,↑
XNOUSDT,-441.1841691979756,-285.46688639982085,-242.18029727238098,31.487480698779414,-327.09529192881183,-326.8314064982728,-441.19243546040667,-659.1326576938405,-895.5935582633382,-505.4384246610649,-505.4591236507,-1195.2238507703164,↓,↓,↓,↑,↓,↓,↓,↓,↓,↓,↓,↓
XRPUSDT,-305.6324890757428,-192.4369318720729,-162.6132825177707,199.05347445763115,673.4008732142763,511.7228497041582,380.48884005736573,-365.43539086001016,3257.1914139271266,3032.3816956816054,3178.6410616206335,872.4555572607313,↓,↓,↓,↑,↑,↑,↑,↓,↑,↑,↑,↑
XTZUSDT,-158.9982605142797,-45.21245653269959,11.480936426923732,419.91516172859315,354.46009061437206,64.87403433968353,-208.71253176256369,-832.7161181378335,2881.578672576947,3004.893072700629,3242.4516459933343,-1011.1968275063166,↓,↓,→,↑,↑,↑,↓,↓,↑,↑,↑,↓
XVGUSDT,-717.5090973548159,-538.2365266262943,-523.0737760357382,61.00464163298712,337.0897366091929,262.95206364433903,82.91191544209087,-1022.4395571662607,-783.9277256660654,-393.29341129749105,38.05834092980987,-463.0518837856865,↓,↓,↓,↑,↑,↑,↑,↓,↓,↓,↑,↓
XVSUSDT,-262.77469724586416,-168.17346000612804,-151.40302189331047,155.6627969055872,147.29147512770814,156.79647895626098,57.53056311165228,-5.042228665068007,313.80528757735095,30.42756658500029,173.01150170095397,-387.7256317689523,↓,↓,↓,↑,↑,↑,↑,→,↑,↑,↑,↓
YFIUSDT,-450.8606150276522,-341.69723910773035,-315.58057998787075,130.93832174047532,128.75357074026948,155.80180421537847,-1.5688907212877905,-351.5014620109227,138.51096588029637,-101.12067186476634,-141.654498584897,-440.8966115122933,↓,↓,↓,↑,↑,↑,→,↓,↑,↓,↓,↓
YGGUSDT,-1709.747129653357,-934.8401907116379,-455.2840724436423,2315.8452570217282,2514.757546017994,3069.8799753308986,2267.824520133139,392.43363013417536,-706.8567302532373,-1843.3899628978706,-1913.090391877974,-2310.9668171965654,↓,↓,↓,↑,↑,↑,↑,↑,↓,↓,↓,↓
ZECUSDT,352.78663110106294,538.9304303766372,531.5229369870225,389.7953454615182,2595.62622721336,2275.744577286968,2073.464064914992,1409.8646436697732,-411.13168906447237,-581.849546485884,-354.8142110917619,814.7968887404309,↑,↑,↑,↑,↑,↑,↑,↑,↓,↓,↓,↑
ZENUSDT,-680.4689156944445,-469.4453968098479,-420.3423512464896,35.92041041718778,-4.391523255479831,-65.34259323656205,-253.28044736328934,-622.6289355473338,-2560.8922972678815,-2062.7798048805735,-1960.8382858930252,-2880.0892857142835,↓,↓,↓,↑,→,↓,↓,↓,↓,↓,↓,↓
ZILUSDT,-453.43089961655994,-376.45590682196877,-371.1378106044109,24.937514523269257,237.73685740580973,325.54165662584643,253.69500956355267,-10.911169227038712,-297.20504660008163,-859.4182278080782,-959.0143244778201,-1389.657219815443,↓,↓,↓,→,↑,↑,↑,→,↓,↓,↓,↓
ZKCUSDT,639927.9028316952,657206.2452139979,676406.3080403795,237216.7883907202,512498.3055353566,250587.25017077636,200208.69993665096,65766.58562000695,169047.31699020413,48105.116741182326,38005.05848877647,10753.268221579037,↑,↑,↑,↑,↑,↑,↑,↑,↑,↑,↑,↑
ZKUSDT,-884.886762763793,-728.8167715763881,-678.5819630418354,-46.70255198853868,-335.07877314041235,-221.97119227444014,-382.9950824136215,-373.1714149858922,246.23341865868875,-128.50089039986983,-263.66918280275655,-3339.0567588094696,↓,↓,↓,↓,↓,↓,↓,↓,↑,↓,↓,↓
ZROUSDT,-640.3382315558763,-586.1664712778436,-600.7199936703844,-57.71695871895008,-5.154033605832133,150.0687386773902,51.89872132113169,-481.5836220348782,-1801.3863789177265,-2307.381970126314,-2602.897148214232,-2302.020862481504,↓,↓,↓,↓,→,↑,↑,↓,↓,↓,↓,↓
ZRXUSDT,-597.4473174240372,-447.1577658319608,-449.5663092265734,-216.93262347652703,433.5773523732204,854.5492591448511,873.9801841632366,485.86688881741634,746.0379549315103,-112.27983881647448,-316.30097109287544,-1424.9629959714846,↓,↓,↓,↓,↑,↑,↑,↑,↑,↓,↓,↓
